shared_name	Zod_molecularFormula	Zod_adduct	Zod_ZodiacScore	Zod_TreeScore	Zod_numExplainedPeaks	Zod_explainedIntensity	Zod_id	Zod_massErrorPrecursor(ppm)	Zod_medianAbsoluteMassErrorFragmentPeaks(ppm)
45	C5H7IO2S	[M + Cl]-	0.696	15.262	5	0.955	2799_CARA_HILIC_neg_SIRIUS_charge0_removed_45	4.952	4.42
2978	C34H69NO6	[M - H]-	0.696	2.192	2	0.857	3354_CARA_HILIC_neg_SIRIUS_charge0_removed_2978	-2.238	1.423
4047	C25H48NO2P	[M - H]-	0.695	4.783	2	0.597	2469_CARA_HILIC_neg_SIRIUS_charge0_removed_4047	1.202	14.453
186	C9H12O6	[M + Br]-	0.695	14.138	2	0.909	2462_CARA_HILIC_neg_SIRIUS_charge0_removed_186	-3.64	2.209
2890	C27H48O10	[M - H]-	0.695	6.976	2	0.161	3681_CARA_HILIC_neg_SIRIUS_charge0_removed_2890	3.63	2.506
6049	C12H21N3O8	[M - H]-	0.695	52.833	15	0.761	4813_CARA_HILIC_neg_SIRIUS_charge0_removed_6049	-2.658	4.19
784	C5H4N4O9	[M - H]-	0.695	0.666	1	0.0	3972_CARA_HILIC_neg_SIRIUS_charge0_removed_784	-5.899	3.638
3395	C13H24F3N5O4S	[M - H]-	0.694	33.236	19	0.808	569_CARA_HILIC_neg_SIRIUS_charge0_removed_3395	-4.062	3.303
458	C8H6Cl2F9IO3S	[M + Br]-	0.694	30.752	9	0.98	855_CARA_HILIC_neg_SIRIUS_charge0_removed_458	-7.727	4.19
4776	C14H26N4O8S	[M - H2O - H]-	0.694	18.087	9	0.961	2137_CARA_HILIC_neg_SIRIUS_charge0_removed_4776	-46048.651	6.27
9025	C24H12O	[M + Br]-	0.694	17.654	2	0.61	4998_CARA_HILIC_neg_SIRIUS_charge0_removed_9025	-4.052	6.848
4472	C16H24N2O8S2	[M - H]-	0.693	14.97	6	0.765	2903_CARA_HILIC_neg_SIRIUS_charge0_removed_4472	-6.048	7.418
5979	C22H38O5	[M - H]-	0.693	5.531	1	0.0	4066_CARA_HILIC_neg_SIRIUS_charge0_removed_5979	-3.798	4.876
3937	C17H23N3O3	[M - H]-	0.693	12.502	4	0.49	1626_CARA_HILIC_neg_SIRIUS_charge0_removed_3937	-6.216	4.662
7948	C6H5F4NO3	[M - H]-	0.692	40.076	9	0.73	5505_CARA_HILIC_neg_SIRIUS_charge0_removed_7948	3.834	6.613
1186	C24H10O7	[M + Br]-	0.692	6.73	2	0.715	4681_CARA_HILIC_neg_SIRIUS_charge0_removed_1186	-2.124	1.601
3081	C3H6N2O5S2	[M + Br]-	0.692	14.908	5	0.983	1190_CARA_HILIC_neg_SIRIUS_charge0_removed_3081	1.711	5.16
2113	C23H38O7	[M - H]-	0.692	5.557	1	0.0	732_CARA_HILIC_neg_SIRIUS_charge0_removed_2113	4.522	4.652
2543	C13H18N4O3S	[M - H]-	0.691	18.361	10	0.643	327_CARA_HILIC_neg_SIRIUS_charge0_removed_2543	-4.804	5.857
643	C9H5BrF2O3	[M - H]-	0.691	26.63	6	0.986	2722_CARA_HILIC_neg_SIRIUS_charge0_removed_643	-2.658	6.25
8044	C16H35O2P	[M + Cl]-	0.691	6.423	3	0.485	617_CARA_HILIC_neg_SIRIUS_charge0_removed_8044	7.785	7.342
3663	C15H29N3O5	[M - H]-	0.689	31.587	11	0.648	2552_CARA_HILIC_neg_SIRIUS_charge0_removed_3663	-5.283	3.335
624	C19H26O7	[M - H]-	0.689	5.344	1	0.0	437_CARA_HILIC_neg_SIRIUS_charge0_removed_624	6.362	6.453
5331	C12H12N2O15	[M + Cl]-	0.688	11.017	4	0.963	467_CARA_HILIC_neg_SIRIUS_charge0_removed_5331	-2.983	2.764
1056	C9H5BrF2O3	[M - H]-	0.688	27.217	6	0.968	2303_CARA_HILIC_neg_SIRIUS_charge0_removed_1056	-2.297	3.261
730	C8H5F3O6S2	[M + Br]-	0.688	9.271	5	0.482	1552_CARA_HILIC_neg_SIRIUS_charge0_removed_730	-8.946	1.664
8712	C10H6F4O4S3	[M + Cl]-	0.687	32.637	12	0.923	3107_CARA_HILIC_neg_SIRIUS_charge0_removed_8712	-0.342	2.15
7535	C17H28N6O5	[M - H]-	0.687	17.991	4	0.784	4497_CARA_HILIC_neg_SIRIUS_charge0_removed_7535	-8.202	3.609
2914	C10H10OS2	[M + Cl]-	0.687	7.913	2	0.717	4588_CARA_HILIC_neg_SIRIUS_charge0_removed_2914	-7.789	9.517
2337	C9H12N4O2S	[M - H]-	0.686	25.188	6	0.946	3757_CARA_HILIC_neg_SIRIUS_charge0_removed_2337	-2.594	7.475
5892	C25H48N2O3	[M - H]-	0.686	8.616	2	0.423	376_CARA_HILIC_neg_SIRIUS_charge0_removed_5892	-4.056	9.596
5636	C11H21F3	[M - H]-	0.686	15.117	6	0.46	1205_CARA_HILIC_neg_SIRIUS_charge0_removed_5636	8.803	9.428
4202	C11H19ClN4O5	[M - H]-	0.685	26.896	11	0.998	1289_CARA_HILIC_neg_SIRIUS_charge0_removed_4202	-2.868	2.328
8362	C55H80O12	[M - H]-	0.685	8.315	5	0.067	1898_CARA_HILIC_neg_SIRIUS_charge0_removed_8362	4.507	3.631
3372	C24H54N2O7	[M - H4O2 - H]-	0.685	6.82	3	0.768	3374_CARA_HILIC_neg_SIRIUS_charge0_removed_3372	-80883.462	3.595
660	C6H14OS2	[M - H]-	0.685	13.641	4	1.0	3863_CARA_HILIC_neg_SIRIUS_charge0_removed_660	-2.609	1.714
3591	C16H34N4O7S	[M - H]-	0.684	17.335	6	0.84	116_CARA_HILIC_neg_SIRIUS_charge0_removed_3591	9.539	3.621
8152	C36H58O15	[M - H]-	0.684	9.91	2	0.662	4194_CARA_HILIC_neg_SIRIUS_charge0_removed_8152	7.274	4.299
3791	C12H17N3O7	[M - H]-	0.684	44.211	15	0.42	956_CARA_HILIC_neg_SIRIUS_charge0_removed_3791	-2.462	5.433
5935	C11H16N2O7	[M - H]-	0.683	10.562	3	0.494	2655_CARA_HILIC_neg_SIRIUS_charge0_removed_5935	-5.136	5.732
2280	C25H42O9	[M - H]-	0.682	5.619	1	0.0	188_CARA_HILIC_neg_SIRIUS_charge0_removed_2280	3.284	4.078
9629	C27H44N2O2S4	[M - H]-	0.681	7.821	2	0.992	4021_CARA_HILIC_neg_SIRIUS_charge0_removed_9629	-1.776	1.597
9084	C29H58N2O6	[M - H]-	0.681	16.482	5	0.867	4134_CARA_HILIC_neg_SIRIUS_charge0_removed_9084	0.168	3.871
1268	C3H2F6O2	[M - H]-	0.68	24.66	4	0.9	4439_CARA_HILIC_neg_SIRIUS_charge0_removed_1268	-2.854	9.141
127	C10H10OS2	[M + Cl]-	0.68	10.823	2	0.942	5206_CARA_HILIC_neg_SIRIUS_charge0_removed_127	-6.156	5.551
9125	C22H46N8O4	[M - H]-	0.68	6.331	2	0.884	1441_CARA_HILIC_neg_SIRIUS_charge0_removed_9125	0.36	3.254
9332	C15H27N3O7S2	[M - H]-	0.679	28.192	13	0.962	3362_CARA_HILIC_neg_SIRIUS_charge0_removed_9332	0.552	4.479
6460	C14H33N7	[M + Cl]-	0.679	0.521	1	0.0	2680_CARA_HILIC_neg_SIRIUS_charge0_removed_6460	0.762	0.375
3392	C14H28N2OS2	[M - H]-	0.679	12.505	3	0.668	28_CARA_HILIC_neg_SIRIUS_charge0_removed_3392	-8.672	6.175
8101	C17H32N8O7	[M - H]-	0.679	13.136	5	0.912	2034_CARA_HILIC_neg_SIRIUS_charge0_removed_8101	-5.921	2.628
7243	C28H32N6O5	[M - H]-	0.679	31.222	14	0.737	832_CARA_HILIC_neg_SIRIUS_charge0_removed_7243	-0.455	4.683
367	C2H3F3N2OS	[M + Br]-	0.679	19.281	7	0.509	4323_CARA_HILIC_neg_SIRIUS_charge0_removed_367	7.936	8.313
10482	C25H48N6O4	[M - H2O - H]-	0.679	13.333	5	0.567	4391_CARA_HILIC_neg_SIRIUS_charge0_removed_10482	-37734.116	6.003
3109	C27H35F2N5O5	[M - H]-	0.679	29.682	12	0.921	1681_CARA_HILIC_neg_SIRIUS_charge0_removed_3109	-7.779	4.659
5265	C32H49NO4	[M - H]-	0.679	16.86	5	0.835	53_CARA_HILIC_neg_SIRIUS_charge0_removed_5265	-1.142	4.969
3267	C14H22O10	[M + Cl]-	0.679	15.076	4	0.849	5580_CARA_HILIC_neg_SIRIUS_charge0_removed_3267	2.861	2.901
665	C3H4BNO2	[M + Br]-	0.678	21.913	3	0.749	5010_CARA_HILIC_neg_SIRIUS_charge0_removed_665	-9.294	4.029
5070	C19H25BCl2N2O5	[M - H]-	0.678	25.845	22	0.938	1311_CARA_HILIC_neg_SIRIUS_charge0_removed_5070	-5.709	6.313
3092	C10H14N2O4	[M - H]-	0.678	13.93	5	0.612	219_CARA_HILIC_neg_SIRIUS_charge0_removed_3092	-2.579	2.365
4967	C38H79NO4	[M - H]-	0.678	0.978	1	0.0	2880_CARA_HILIC_neg_SIRIUS_charge0_removed_4967	0.761	0.268
6150	C18H27N3O5	[M - H]-	0.677	9.55	7	0.863	5328_CARA_HILIC_neg_SIRIUS_charge0_removed_6150	-2.731	3.194
10971	C27H41ClN2	[M - H]-	0.676	11.508	2	0.887	1917_CARA_HILIC_neg_SIRIUS_charge0_removed_10971	-6.203	1.975
5970	C23H41NO6S	[M - H]-	0.676	16.486	6	0.757	1213_CARA_HILIC_neg_SIRIUS_charge0_removed_5970	-5.417	2.975
10557	C22H40N6O9	[M - H]-	0.676	13.595	5	0.678	5585_CARA_HILIC_neg_SIRIUS_charge0_removed_10557	-0.001	9.954
7552	C7H5F3N2O7S	[M - H]-	0.676	22.857	7	0.991	711_CARA_HILIC_neg_SIRIUS_charge0_removed_7552	-9.085	7.088
6326	C16H24F2N4O4	[M - H]-	0.676	24.55	12	0.351	1101_CARA_HILIC_neg_SIRIUS_charge0_removed_6326	6.471	5.435
1790	C18H33ClN6	[M - H]-	0.675	10.992	2	0.545	457_CARA_HILIC_neg_SIRIUS_charge0_removed_1790	-8.567	3.682
988	C33H20O24	[M + Br]-	0.675	9.2	3	0.332	1865_CARA_HILIC_neg_SIRIUS_charge0_removed_988	-3.455	3.85
2787	C6H15NO5S	[M - H]-	0.675	8.295	2	0.992	2637_CARA_HILIC_neg_SIRIUS_charge0_removed_2787	-5.74	1.742
8779	C39H44N8O8	[M - H]-	0.675	18.853	16	0.958	470_CARA_HILIC_neg_SIRIUS_charge0_removed_8779	-0.444	4.133
4216	C14H18N8O4	[M - H]-	0.674	35.169	18	0.868	4566_CARA_HILIC_neg_SIRIUS_charge0_removed_4216	-5.329	2.962
5971	C22H44N2O5	[M - H]-	0.674	11.48	5	0.79	5457_CARA_HILIC_neg_SIRIUS_charge0_removed_5971	-3.963	6.73
9356	C21H40N2O3	[M - H]-	0.674	0.967	1	0.0	3847_CARA_HILIC_neg_SIRIUS_charge0_removed_9356	-2.496	0.412
4383	C18H39NO3	[M + Cl]-	0.674	9.335	3	0.47	2508_CARA_HILIC_neg_SIRIUS_charge0_removed_4383	-2.542	6.585
3402	C22H36N4O8	[M - H]-	0.674	8.445	3	0.987	5503_CARA_HILIC_neg_SIRIUS_charge0_removed_3402	1.784	4.305
9883	C9H19NO9	[M - H]-	0.673	15.699	3	0.885	2280_CARA_HILIC_neg_SIRIUS_charge0_removed_9883	-3.185	3.453
7253	C12H26O7P2S	[M - H]-	0.673	5.882	9	0.495	5257_CARA_HILIC_neg_SIRIUS_charge0_removed_7253	2.477	7.251
243	C17H20BClN2O4	[M + Cl]-	0.672	21.977	10	0.944	2492_CARA_HILIC_neg_SIRIUS_charge0_removed_243	-0.5	3.479
5714	C36H46O4	[M - H]-	0.672	18.982	6	0.244	3358_CARA_HILIC_neg_SIRIUS_charge0_removed_5714	4.002	5.432
299	C19H34N2O5	[M - H]-	0.672	17.963	5	1.0	274_CARA_HILIC_neg_SIRIUS_charge0_removed_299	-7.842	3.867
7794	C10H19N7O6	[M - H]-	0.672	44.813	30	0.775	1717_CARA_HILIC_neg_SIRIUS_charge0_removed_7794	-3.929	5.454
5902	C23H36BNO4	[M - H]-	0.672	12.994	7	0.586	2353_CARA_HILIC_neg_SIRIUS_charge0_removed_5902	1.016	3.135
3852	C21H41F2N	[M + Cl]-	0.672	8.759	2	0.617	2151_CARA_HILIC_neg_SIRIUS_charge0_removed_3852	5.238	6.76
1369	C9H9IO4S	[M + Cl]-	0.671	29.069	8	0.747	3281_CARA_HILIC_neg_SIRIUS_charge0_removed_1369	-8.613	4.497
8417	CH2Cl2O2S2	[M + Cl]-	0.67	9.727	4	0.648	2486_CARA_HILIC_neg_SIRIUS_charge0_removed_8417	9.178	9.311
3065	C49H92O16	[M - H]-	0.67	9.085	4	0.77	1648_CARA_HILIC_neg_SIRIUS_charge0_removed_3065	1.004	2.48
5340	C15H17N9O5	[M - H]-	0.67	21.888	7	0.964	3182_CARA_HILIC_neg_SIRIUS_charge0_removed_5340	1.024	4.286
8514	C6H10N4O5	[M + Cl]-	0.669	30.426	8	0.78	4281_CARA_HILIC_neg_SIRIUS_charge0_removed_8514	-2.453	5.633
10682	C8H8NO5PS	[M + Cl]-	0.669	18.56	6	0.938	2125_CARA_HILIC_neg_SIRIUS_charge0_removed_10682	3.78	3.795
7519	C21H27N7O14P2	[M - H]-	0.669	16.827	5	0.876	1697_CARA_HILIC_neg_SIRIUS_charge0_removed_7519	0.385	1.998
7254	C21H39N11O8	[M - H]-	0.668	1.29	3	0.775	5291_CARA_HILIC_neg_SIRIUS_charge0_removed_7254	-0.403	7.567
8884	C25H43N5O5S	[M - H]-	0.668	10.457	6	0.742	3801_CARA_HILIC_neg_SIRIUS_charge0_removed_8884	8.747	5.212
10443	C11H14Br3NOS	[M + Cl]-	0.668	3.463	2	0.677	1785_CARA_HILIC_neg_SIRIUS_charge0_removed_10443	-6.3	5.994
2442	C40H54O5	[M - H]-	0.667	5.867	1	0.0	760_CARA_HILIC_neg_SIRIUS_charge0_removed_2442	0.41	1.564
77	C5H6N4O8S	[M - H]-	0.667	5.242	6	0.455	4945_CARA_HILIC_neg_SIRIUS_charge0_removed_77	-3.053	2.705
2774	C22H39N3O13	[M - H]-	0.667	30.792	11	0.926	2017_CARA_HILIC_neg_SIRIUS_charge0_removed_2774	0.522	5.192
4658	C12H22N2O5	[M - H]-	0.665	69.795	13	0.752	4770_CARA_HILIC_neg_SIRIUS_charge0_removed_4658	-2.18	2.835
2699	C10H20F3N3O7	[M - H4O2 - H]-	0.665	36.226	11	0.802	2369_CARA_HILIC_neg_SIRIUS_charge0_removed_2699	-114684.513	4.229
6803	C24H31N5O8	[M - H]-	0.665	8.238	4	0.921	4982_CARA_HILIC_neg_SIRIUS_charge0_removed_6803	-0.555	3.404
181	C15H16O16	[M + Br]-	0.665	5.307	1	0.0	3990_CARA_HILIC_neg_SIRIUS_charge0_removed_181	5.047	6.741
8827	C8H10BN5O4	[M - H]-	0.665	15.307	6	0.378	3462_CARA_HILIC_neg_SIRIUS_charge0_removed_8827	-5.377	5.595
7863	C19H32N2O10	[M - H]-	0.664	43.717	13	0.957	501_CARA_HILIC_neg_SIRIUS_charge0_removed_7863	2.641	3.697
9498	C11H19NO9S	[M - H]-	0.663	14.849	3	0.965	2481_CARA_HILIC_neg_SIRIUS_charge0_removed_9498	-3.163	3.307
6384	C10H22O11	[M + Br]-	0.663	19.561	3	0.974	2390_CARA_HILIC_neg_SIRIUS_charge0_removed_6384	9.83	1.149
2495	C9H8Cl2O5S2	[M - H4O2 - H]-	0.663	11.916	6	0.983	879_CARA_HILIC_neg_SIRIUS_charge0_removed_2495	-122982.678	5.748
2173	C14H9Cl2F3O	[M - H]-	0.663	9.109	7	0.382	5527_CARA_HILIC_neg_SIRIUS_charge0_removed_2173	6.337	6.843
11036	C20H27N9O11	[M - H]-	0.662	16.133	9	0.853	2455_CARA_HILIC_neg_SIRIUS_charge0_removed_11036	-7.086	6.083
8110	C41H84N3O6P	[M - H]-	0.662	3.711	6	0.248	239_CARA_HILIC_neg_SIRIUS_charge0_removed_8110	-6.98	5.256
9246	C30H25N7O7	[M - H]-	0.661	27.757	12	0.971	2587_CARA_HILIC_neg_SIRIUS_charge0_removed_9246	2.912	2.666
4299	C36H10ClF17N2O8	[M + Cl]-	0.661	25.649	11	0.961	4473_CARA_HILIC_neg_SIRIUS_charge0_removed_4299	-4.666	3.188
2422	C26H46B2O2	[M - H]-	0.661	18.753	8	0.635	3152_CARA_HILIC_neg_SIRIUS_charge0_removed_2422	-2.145	3.285
2803	C16H34O5S	[M - H]-	0.661	-0.758	1	0.0	4782_CARA_HILIC_neg_SIRIUS_charge0_removed_2803	1.724	1.734
9276	C16H13N5O10	[M + Br]-	0.66	31.696	9	0.357	2016_CARA_HILIC_neg_SIRIUS_charge0_removed_9276	2.087	6.24
8923	C18H31N5O10	[M - H]-	0.66	27.639	7	0.923	4562_CARA_HILIC_neg_SIRIUS_charge0_removed_8923	-1.503	7.477
10561	C22H33N7O11	[M - H]-	0.659	6.401	3	0.383	811_CARA_HILIC_neg_SIRIUS_charge0_removed_10561	-1.102	6.93
6629	C24H50N2O3	[M - H]-	0.659	3.952	2	0.894	1999_CARA_HILIC_neg_SIRIUS_charge0_removed_6629	-3.791	8.029
4947	C32H51NO4	[M - H]-	0.659	17.875	5	0.801	783_CARA_HILIC_neg_SIRIUS_charge0_removed_4947	5.011	6.378
3969	C17H26O12	[M - H]-	0.659	16.773	2	0.279	1045_CARA_HILIC_neg_SIRIUS_charge0_removed_3969	-2.018	3.223
6366	C5H9N4O2	[M - H]-	0.658	3.061	2	0.476	1639_CARA_HILIC_neg_SIRIUS_charge0_removed_6366	7.855	10.145
3198	C18H28O4	[M - H]-	0.658	5.105	1	0.0	3411_CARA_HILIC_neg_SIRIUS_charge0_removed_3198	8.519	8.267
9518	C13H21B2NO8	[M - H2O - H]-	0.657	69.274	17	0.994	2101_CARA_HILIC_neg_SIRIUS_charge0_removed_9518	-56260.807	5.846
10121	C6H12O5	[M + Br]-	0.657	11.387	2	0.26	4369_CARA_HILIC_neg_SIRIUS_charge0_removed_10121	0.991	2.1
851	C5H7Cl2FN2O2S2	[M + Cl]-	0.657	32.853	13	0.79	2953_CARA_HILIC_neg_SIRIUS_charge0_removed_851	5.067	2.738
10362	C14H28N2O9	[M - H]-	0.656	17.855	4	0.716	5571_CARA_HILIC_neg_SIRIUS_charge0_removed_10362	-5.73	2.702
2827	C11H20N4O6	[M - H]-	0.655	49.622	13	0.819	2213_CARA_HILIC_neg_SIRIUS_charge0_removed_2827	-0.686	2.952
6321	C12H24O10	[M - H]-	0.655	5.871	1	0.0	3102_CARA_HILIC_neg_SIRIUS_charge0_removed_6321	2.23	1.521
5380	C30H45N9O17	[M - H]-	0.655	5.87	2	0.904	5370_CARA_HILIC_neg_SIRIUS_charge0_removed_5380	-2.075	1.277
11033	C28H49N5O11	[M - H]-	0.655	2.813	3	0.928	1015_CARA_HILIC_neg_SIRIUS_charge0_removed_11033	-5.364	4.551
3590	C27H55NO4	[M - H]-	0.655	0.716	1	0.0	4617_CARA_HILIC_neg_SIRIUS_charge0_removed_3590	-5.769	3.15
9853	C16H32O6S	[M - H]-	0.654	16.098	7	0.525	2886_CARA_HILIC_neg_SIRIUS_charge0_removed_9853	3.18	1.404
2709	C7H9ClN2O6S	[M - H]-	0.653	40.283	14	0.914	2413_CARA_HILIC_neg_SIRIUS_charge0_removed_2709	-4.976	5.996
5402	C28H62N6O4	[M - H4O2 - H]-	0.653	6.419	3	0.526	4768_CARA_HILIC_neg_SIRIUS_charge0_removed_5402	-70702.824	0.913
716	C21H12O8	[M + Br]-	0.653	19.187	5	0.735	5558_CARA_HILIC_neg_SIRIUS_charge0_removed_716	-1.493	1.365
6034	C29H48O	[M - H]-	0.652	4.499	1	0.0	2031_CARA_HILIC_neg_SIRIUS_charge0_removed_6034	-8.848	12.188
4109	C21H40N3O5P	[M - H]-	0.652	12.329	6	0.91	5029_CARA_HILIC_neg_SIRIUS_charge0_removed_4109	2.518	2.569
236	C12H7Cl3O4S	[M + Br]-	0.652	19.706	7	0.966	252_CARA_HILIC_neg_SIRIUS_charge0_removed_236	4.762	4.838
9362	C14H13NO5	[M - H]-	0.652	7.998	4	0.801	5061_CARA_HILIC_neg_SIRIUS_charge0_removed_9362	0.744	2.83
610	C9H5Cl3F2O3S	[M + Cl]-	0.651	28.253	6	0.996	647_CARA_HILIC_neg_SIRIUS_charge0_removed_610	-3.79	1.386
3605	C11H20FN3O5	[M - H]-	0.651	18.425	7	0.822	2204_CARA_HILIC_neg_SIRIUS_charge0_removed_3605	-4.185	6.728
307	C13H5ClF3N5O8	[M - H]-	0.651	32.269	14	0.856	2916_CARA_HILIC_neg_SIRIUS_charge0_removed_307	4.005	4.978
8883	C12H17N5O3S	[M - H]-	0.65	17.861	8	0.821	4449_CARA_HILIC_neg_SIRIUS_charge0_removed_8883	-7.204	5.523
7897	C20H26N6O5	[M - H]-	0.65	26.023	16	0.864	1294_CARA_HILIC_neg_SIRIUS_charge0_removed_7897	-8.834	4.843
7999	C5H6N4O8S	[M - H]-	0.65	3.654	5	0.7	4744_CARA_HILIC_neg_SIRIUS_charge0_removed_7999	-2.341	2.505
10644	C24H35N7O12	[M - H2O - H]-	0.649	16.746	9	1.0	213_CARA_HILIC_neg_SIRIUS_charge0_removed_10644	-30304.095	7.447
4185	C9H7O9P	[M - H]-	0.649	21.846	7	0.805	1943_CARA_HILIC_neg_SIRIUS_charge0_removed_4185	-1.356	8.014
1734	C46H87NO9	[M - H]-	0.646	18.127	5	0.917	4800_CARA_HILIC_neg_SIRIUS_charge0_removed_1734	2.502	2.67
10985	C29H42O4	[M - H]-	0.646	6.97	2	0.106	4733_CARA_HILIC_neg_SIRIUS_charge0_removed_10985	-3.162	2.956
9607	C37H54O6	[M - H]-	0.646	8.24	2	0.066	2082_CARA_HILIC_neg_SIRIUS_charge0_removed_9607	-1.117	0.976
1531	C6H8N2O6S	[M + Br]-	0.646	36.354	7	0.762	355_CARA_HILIC_neg_SIRIUS_charge0_removed_1531	-6.327	5.244
1821	C23H49NO2	[M + Cl]-	0.646	1.0	1	0.0	5199_CARA_HILIC_neg_SIRIUS_charge0_removed_1821	-0.076	
3099	C34H36O2S2	[M - H]-	0.645	-0.929	1	0.0	1503_CARA_HILIC_neg_SIRIUS_charge0_removed_3099	3.531	3.496
6807	C23H46NO8P	[M - H]-	0.645	6.433	3	0.587	1171_CARA_HILIC_neg_SIRIUS_charge0_removed_6807	-2.686	2.692
338	C10H4F6N2O7	[M - H]-	0.645	24.831	10	0.934	3095_CARA_HILIC_neg_SIRIUS_charge0_removed_338	-3.696	1.663
928	C50H42N4O6S2	[M - H]-	0.645	-0.657	1	0.0	1121_CARA_HILIC_neg_SIRIUS_charge0_removed_928	0.116	0.579
10046	C12H4O3	[M + Cl]-	0.645	5.903	1	0.0	3444_CARA_HILIC_neg_SIRIUS_charge0_removed_10046	0.67	1.165
3239	C23H38O8	[M - H]-	0.643	8.132	2	0.529	686_CARA_HILIC_neg_SIRIUS_charge0_removed_3239	4.778	6.83
5635	C13H17O4	[M - H]-	0.643	43.574	10	0.936	4250_CARA_HILIC_neg_SIRIUS_charge0_removed_5635	-2.15	4.991
10277	C32H28N8O8	[M - H]-	0.643	19.526	10	0.657	2733_CARA_HILIC_neg_SIRIUS_charge0_removed_10277	-3.123	2.998
9882	C10H21NO9	[M - H]-	0.642	10.856	3	0.976	3623_CARA_HILIC_neg_SIRIUS_charge0_removed_9882	-3.203	1.984
5299	C23H45N3O4	[M - H]-	0.642	4.349	3	0.768	285_CARA_HILIC_neg_SIRIUS_charge0_removed_5299	-1.948	7.406
3536	C7H17NO5S	[M - H]-	0.642	8.171	2	0.991	1781_CARA_HILIC_neg_SIRIUS_charge0_removed_3536	-3.394	1.17
2451	C20H32N4O8	[M - H]-	0.641	13.973	5	0.979	2588_CARA_HILIC_neg_SIRIUS_charge0_removed_2451	-2.719	2.507
5329	C38H77NO5	[M - H]-	0.64	0.908	1	0.0	1825_CARA_HILIC_neg_SIRIUS_charge0_removed_5329	-0.476	1.099
10592	C16H12O14	[M + Cl]-	0.64	59.6	9	0.616	4445_CARA_HILIC_neg_SIRIUS_charge0_removed_10592	-2.39	2.393
5327	C41H48O4	[M - H]-	0.64	16.727	2	0.818	3128_CARA_HILIC_neg_SIRIUS_charge0_removed_5327	-2.79	3.797
7369	C11H9N3O3S3	[M - H]-	0.64	11.1	5	0.846	4669_CARA_HILIC_neg_SIRIUS_charge0_removed_7369	-4.38	3.254
9030	C26H16O3	[M + Br]-	0.64	16.426	2	0.855	3042_CARA_HILIC_neg_SIRIUS_charge0_removed_9030	-1.385	0.644
5241	C4HNO2	[M + Cl]-	0.638	0.0	1	0.0	2139_CARA_HILIC_neg_SIRIUS_charge0_removed_5241	-4.844	
10308	C20H42O6S	[M - H]-	0.638	11.086	4	0.974	3289_CARA_HILIC_neg_SIRIUS_charge0_removed_10308	-3.503	3.915
932	C4H8O13P2	[M - H]-	0.637	25.83	5	0.936	5573_CARA_HILIC_neg_SIRIUS_charge0_removed_932	-9.039	2.905
7471	C13H25N7O4	[M + Cl]-	0.637	30.172	10	0.846	1949_CARA_HILIC_neg_SIRIUS_charge0_removed_7471	-2.125	4.361
4736	C9H8Cl2O5S2	[M + Cl]-	0.637	29.609	7	0.936	4506_CARA_HILIC_neg_SIRIUS_charge0_removed_4736	-1.431	2.074
10693	C51H80O	[M - H]-	0.637	6.0	1	0.0	2770_CARA_HILIC_neg_SIRIUS_charge0_removed_10693	-8.819	
2031	C13H14O8S2	[M - H]-	0.637	44.715	15	0.73	2730_CARA_HILIC_neg_SIRIUS_charge0_removed_2031	1.017	3.455
134	C12H8O18	[M - H]-	0.636	17.436	2	0.938	4270_CARA_HILIC_neg_SIRIUS_charge0_removed_134	1.169	2.756
9264	C8H9BO4	[M + Br]-	0.635	7.898	4	0.364	2920_CARA_HILIC_neg_SIRIUS_charge0_removed_9264	2.301	5.528
5176	C5H8F3NO4	[M - H]-	0.635	13.678	3	1.0	7_CARA_HILIC_neg_SIRIUS_charge0_removed_5176	9.573	6.449
755	C14H16F2N4O4	[M - H]-	0.635	17.696	7	0.423	1408_CARA_HILIC_neg_SIRIUS_charge0_removed_755	3.855	5.84
509	C11H9BClN3O5S	[M + Cl]-	0.635	29.419	14	0.566	2345_CARA_HILIC_neg_SIRIUS_charge0_removed_509	-2.886	1.773
4152	C11H15N3O4S3	[M - H]-	0.635	28.082	11	0.898	4044_CARA_HILIC_neg_SIRIUS_charge0_removed_4152	-4.576	2.496
3234	C21H34O6	[M - H]-	0.634	5.309	1	0.0	4550_CARA_HILIC_neg_SIRIUS_charge0_removed_3234	6.132	6.727
9252	C8H4F2N2O2S	[M + Br]-	0.634	24.209	10	0.884	4879_CARA_HILIC_neg_SIRIUS_charge0_removed_9252	2.782	4.694
10631	C25H16Cl2N4O8	[M + Cl]-	0.634	56.919	14	0.971	163_CARA_HILIC_neg_SIRIUS_charge0_removed_10631	-0.694	3.231
5607	C31H44N6O14	[M - H]-	0.634	20.38	10	0.94	975_CARA_HILIC_neg_SIRIUS_charge0_removed_5607	-4.388	4.932
2523	C12H4O3	[M + Cl]-	0.633	5.848	1	0.0	4292_CARA_HILIC_neg_SIRIUS_charge0_removed_2523	-0.196	1.777
1202	C10H8N2O2	[M + Cl]-	0.633	1.642	3	0.853	1319_CARA_HILIC_neg_SIRIUS_charge0_removed_1202	-3.94	2.439
4693	C21H47N7O6	[M - H]-	0.633	16.776	5	0.925	2599_CARA_HILIC_neg_SIRIUS_charge0_removed_4693	5.878	5.846
