Row_ID	p_value|groups|oily-norm	p_value|base|sebum	p_value|base|skicon
10634	0.294	0.611	0.483
10635	0.084	0.164	0.031
10639	0.009	0.145	0.129
10640	0.847	0.829	0.552
10644	0.316	0.303	0.243
10645	0.854	0.622	0.027
10647	0.84	0.766	0.214
10648	0.936	0.817	0.498
10649	0.688	0.609	0.676
10651	0.367	0.95	0.494
10652	0.937	0.521	0.848
10653	0.569	0.887	0.748
10654	0.754	0.516	0.962
10655	0.365	0.482	0.34
10656	0.916	0.583	0.746
10658	0.605	0.655	0.891
10661	0.487	0.472	0.802
10662	0.815	0.224	0.986
10663	0.744	0.743	0.21
10664	0.994	0.711	0.237
10666	0.844	0.421	0.171
10667	0.946	0.833	0.15
10668	0.728	0.781	0.367
10669	0.736	0.332	0.258
10670	0.297	0.456	0.323
10671	0.074	0.122	0.959
10673	0.268	0.75	0.233
10674	0.389	0.725	0.954
10675	0.949	0.354	0.607
10676	0.486	0.579	0.053
10678	0.007	0.008	0.252
10681	0.591	0.372	0.899
10684	0.227	0.055	0.947
10685	0.162	0.262	0.851
10686	0.3	0.067	0.105
10687	0.966	0.6	0.834
10688	0.652	0.773	0.55
10689	0.967	0.654	0.612
10690	0.87	0.369	0.717
10693	0.65	0.472	0.867
10694	0.866	0.256	0.94
10695	0.496	0.814	0.806
10696	0.965	0.57	0.989
10698	0.54	0.388	0.904
10699	0.354	0.622	0.739
10700	0.556	0.952	0.471
10701	0.921	0.566	0.502
10702	0.147	0.093	0.707
10703	0.223	0.316	0.283
10704	0.547	0.459	0.782
10705	0.15	0.205	0.45
10706	0.869	0.982	0.491
10707	0.606	0.508	0.413
10708	0.224	0.781	0.263
10710	0.892	0.936	0.649
10711	0.122	0.171	0.863
10712	0.225	0.348	0.294
10713	0.256	0.007	0.925
10714	0.243	0.543	0.196
10715	0.715	0.365	0.863
10716	0.864	0.883	0.102
10717	0.126	0.009	0.731
10718	0.831	0.536	0.96
10719	0.719	0.888	0.79
10722	0.24	0.353	0.059
10724	0.972	0.351	0.561
10726	0.638	0.553	0.066
10727	0.131	0.26	0.29
10728	0.528	0.214	0.784
10729	0.133	0.761	0.218
10734	0.193	0.557	0.03
10735	0.081	0.214	0.321
10737	0.275	0.188	0.932
10738	0.412	0.803	0.923
10739	0.971	0.249	0.422
10740	0.632	0.491	0.572
10741	0.773	0.666	0.111
10742	0.68	0.868	0.468
10743	0.555	0.755	0.87
10744	0.086	0.437	0.173
10745	0.025	0.019	0.015
10747	0.189	0.062	0.895
10749	0.48	0.284	0.808
10750	0.281	0.154	0.974
10752	0.316	0.305	0.167
10753	0.725	0.649	0.915
10754	0.993	0.733	0.658
10755	0.411	0.478	0.666
10756	0.765	0.657	0.797
10757	0.005	0.007	0.066
10758	0.583	0.93	0.24
10759	0.858	0.715	0.433
10760	0.08	0.228	0.786
10762	0.342	0.369	0.147
10765	0.006	0.013	0.256
10767	0.386	0.638	0.097
10768	0.493	0.557	0.202
10769	0.131	0.882	0.927
10770	0.888	0.921	0.633
10771	0.145	0.283	0.358
10772	0.892	0.562	0.32
10773	0.025	0.023	0.115
10774	0.825	0.158	0.369
10779	0.753	0.971	0.37
10782	0.002	0	0.503
10784	0.83	0.305	0.958
10785	0.912	0.681	0.039
10786	0.396	0.148	0.654
10787	0.992	0.558	0.15
10788	0.06	0.026	0.125
10789	0.014	0.026	0.055
10793	0.963	0.642	0.028
10800	0.445	0.565	0.546
10801	0.432	0.474	0.428
10803	0.18	0.032	0.852
10804	0.922	0.419	0.51
10807	0.581	0.659	0.744
10809	0.423	0.616	0.541
10810	0.346	0.306	0.579
10811	0.805	0.429	0.246
10812	0.78	0.548	0.423
10813	0.626	0.96	0.891
10814	0.908	0.693	0.624
10815	0.77	0.641	0.331
10817	0.583	0.506	0.957
10818	0.593	0.264	0.306
10820	0.993	0.713	0.633
10821	0.3	0.501	0.265
10822	0.908	0.42	0.298
10823	0.266	0.258	0.154
10824	0.739	0.723	0.078
10825	0.388	0.521	0.858
10826	0.897	0.747	0.674
10827	0.43	0.264	0.912
10828	0.52	0.177	0.691
10829	0.7	0.899	0.71
10830	0.927	0.596	0.222
10831	0.749	0.084	0.13
10832	0.781	0.625	0.986
10833	0.98	0.963	0.962
10834	0.697	0.779	0.906
10835	0.808	0.872	0.853
10836	0.109	0.316	0.632
10837	0.7	0.922	0.216
10839	0.911	0.823	0.588
10840	0.544	0.514	0.706
10841	0.526	0.799	0.86
10842	0.775	0.965	0.708
10843	0.919	0.427	0.787
10844	0.415	0.927	0.254
10845	0.804	0.691	0.671
10846	0.67	0.434	0.304
10848	0.958	0.674	0.818
10849	0.144	0.171	0.623
10851	0.85	0.511	0.075
10852	0.809	0.813	0.68
10854	0.638	0.23	0.144
10856	0.268	0.315	0.187
10857	0.837	0.942	0.29
10858	0.745	0.806	0.058
10859	0.322	0.021	0.226
10860	0.871	0.963	0.257
10861	0.513	0.479	0.475
10862	0.36	0.532	0.597
10863	0.391	0.342	0.941
10864	0.851	0.495	0.761
10865	0.347	0.502	0.68
10866	0.717	0.444	0.589
10867	0.813	0.561	0.559
10868	0.164	0.254	0.798
10869	0.806	0.844	0.989
10870	0.608	0.793	0.594
10871	0.694	0.992	0.057
10872	0.03	0.021	0.055
10873	0.067	0.06	0.392
10874	0.465	0.538	0.94
10875	0.26	0.905	0.821
10878	0.634	0.697	0.149
10879	0.571	0.988	0.683
10881	0.774	0.953	0.95
10883	0.224	0.205	0.114
10884	0.711	0.858	0.393
10885	0.165	0.188	0.948
10886	0.108	0.386	0.715
10887	0.711	0.96	0.414
10888	0.202	0.543	0.099
10889	0.71	0.568	0.409
10890	0.248	0.356	0.205
10891	0.523	0.42	0.635
10892	0.942	0.873	0.251
10893	0.883	0.779	0.649
10894	0.391	0.835	0.281
10896	0.833	0.12	0.085
10897	0.666	0.893	0.054
10899	0.549	0.652	0.023
10901	0.867	0.727	0.535
10902	0.669	0.762	0.742
10903	0.926	0.768	0.175
10904	0.469	0.355	0.458
10905	0.89	0.437	0.559
10906	0.533	0.579	0.484
10907	0.698	0.876	0.213
10908	0.394	0.897	0.377
10909	0.204	0.053	0.364
10910	0.97	0.656	0.496
10911	0.552	0.862	0.959
10912	0.225	0.266	0.211
10914	0.814	0.802	0.312
10915	0.559	0.55	0.368
10917	0.722	0.996	0.53
10918	0.829	0.686	0.636
10919	0.419	0.462	0.369
10921	0.208	0.086	0.903
10922	0.725	0.748	0.761
10924	0.308	0.964	0.14
10925	0.379	0.521	0.853
10926	0.588	0.689	0.097
10927	0.41	0.997	0.287
10932	0.511	0.033	0.138
10933	0.494	0.729	0.049
10934	0.247	0.253	0.206
10938	0.734	0.804	0.053
10939	0.354	0.358	0.912
10940	0.545	0.796	0.169
10941	0.585	0.866	0.104
10942	0.829	0.453	0.091
10943	0.328	0.236	0.423
10944	0.937	0.913	0.373
10945	0.46	0.762	0.952
10946	0.094	0.351	0.356
10947	0.735	0.661	0.508
10948	0.992	0.854	0.241
10949	0.348	0.266	0.796
10950	0.914	0.762	0.506
10952	0.719	0.423	0.392
10954	0.247	0.222	0.888
10955	0.167	0.096	0.974
10956	0.074	0.234	0.169
10957	0.359	0.468	0.185
10959	0.935	0.417	0.351
10960	0.115	0.109	0.795
10961	0.952	0.647	0.138
10962	0.15	0.045	0.011
10963	0.892	0.563	0.646
10964	0.043	0.188	0.224
10965	0.239	0.269	0.691
10966	0.582	0.39	0.285
10967	0.609	0.619	0.596
10968	0.23	0.114	0.792
10969	0.948	0.989	0.546
10970	0.293	0.184	0.442
10971	0.82	0.266	0.191
10972	0.337	0.147	0.403
10973	0.66	0.352	0.454
10974	0.684	0.746	0.539
10975	0.739	0.752	0.147
10976	0.595	0.455	0.882
10978	0.083	0.505	0.567
10979	0.557	0.676	0.876
10980	0.906	0.538	0.447
10981	0.181	0.176	0.191
10982	0.297	0.611	0.715
10984	0.325	0.203	0.226
10985	0.816	0.325	0.499
10986	0.446	0.646	0.823
10987	0.192	0.142	0.825
10988	0.059	0.628	0.028
10989	0.728	0.328	0.788
10990	0.52	0.296	0.486
10991	0.554	0.817	0.007
10993	0.229	0.143	0.909
10995	0.258	0.514	0.896
10996	0.432	0.094	0.718
10998	0.147	0.015	0.096
10999	0.021	0.054	0.64
11001	0.451	0.354	0.633
11002	0.441	0.831	0.271
11003	0.447	0.653	0.735
11004	0.989	0.381	0.67
11005	0.087	0.091	0.987
11006	0.377	0.285	0.811
11007	0.073	0.053	0.208
11010	0.012	0.023	0.224
11011	0.468	0.747	0.76
11012	0.879	0.763	0.398
11013	0.173	0.711	0.685
11014	0.92	0.698	0.401
11015	0.189	0.322	0.409
11016	0.062	0.349	0.613
11017	0.477	0.569	0.503
11018	0.712	0.395	0.024
11019	0.79	0.59	0.644
11020	0.777	0.591	0.303
11021	0.662	0.834	0.113
11022	0.61	0.708	0.103
11023	0.499	0.837	0.245
11024	0.601	0.306	0.684
11025	0.647	0.715	0.465
11026	0.03	0.149	0.592
11027	0.748	0.912	0.172
11029	0.766	0.811	0.167
11030	0.87	0.698	0.072
11031	0.736	0.783	0.382
11032	0.95	0.388	0.889
11034	0.245	0.173	0.033
11035	0.233	0.739	0.532
11036	0.237	0.158	0.715
11037	0.015	0.034	0.046
11038	0.498	0.718	0.521
11039	0.66	0.696	0.081
11040	0.525	0.771	0.959
11041	0.723	0.486	0.749
11042	0.756	0.398	0.693
11043	0.008	0.296	0.004
11044	0.405	0.511	0.706
11045	0.062	0.189	0.236
11048	0.871	0.648	0.966
11049	0.109	0.156	0.732
11050	0.806	0.894	0.026
11051	0.431	0.479	0.654
11053	0.801	0.415	0.917
11054	0.758	0.842	0.298
11056	0.392	0.543	0.354
11059	0.382	0.112	0.815
11060	0.939	0.607	0.359
11061	0.47	0.414	0.698
11062	0.525	0.757	0.396
11063	0.128	0.083	0.155
11064	0.279	0.28	0.112
11065	0.232	0.974	0.499
11066	0.392	0.84	0.572
11067	0.83	0.939	0.8
11068	0.1	0.3	0.125
11069	0.289	0.466	0.757
11070	0.386	0.5	0.573
11071	0.743	0.497	0.798
11074	0.625	0.91	0.834
11075	0.728	0.89	0.596
11076	0.51	0.583	0.66
11078	0.951	0.985	0.691
11079	0.578	0.956	0.75
11080	0.331	0.543	0.925
11081	0.533	0.789	0.008
11082	0.77	0.77	0.425
11083	0.075	0.092	0.098
11084	0.902	0.816	0.318
11085	0.237	0.313	0.23
11086	0.114	0.148	0.183
11088	0.933	0.835	0.82
11090	0.297	0.334	0.632
11091	0.663	0.967	0.794
11092	0.204	0.614	0.706
11093	0.168	0.678	0.213
11101	0.9	0.436	0.69
11103	0.589	0.558	0.628
11106	0.956	0.925	0.258
11108	0.897	0.903	0.836
11109	0.072	0.254	0.946
11110	0.379	0.296	0.962
11111	0.161	0.229	0.584
11112	0.822	0.835	0.005
11113	0.743	0.978	0.202
11115	0.125	0.246	0.331
11116	0.994	0.908	0.702
11117	1	0.496	0.773
11118	0.662	0.654	0.211
11119	0.703	0.265	0.114
11120	0.22	0.641	0.42
11122	0.225	0.218	0.15
11123	0.033	0.399	0.309
11125	0.326	0.229	0.518
11126	0.667	0.64	0.143
11127	0.639	0.964	0.51
11129	0.476	0.157	0.48
11130	0.303	0.286	0.718
11131	0.4	0.135	0.931
11132	0.805	0.347	0.549
11133	0.332	0.269	0.412
11134	0.157	0.182	0.433
11135	0.739	0.428	0.781
11136	0.163	0.325	0.572
11137	0.715	0.909	0.575
11138	0.371	0.04	0.713
11140	0.663	0.266	0.815
11142	0.667	0.273	0.03
11143	0.125	0.1	0.027
11144	0.513	0.824	0.372
11145	0.641	0.676	0.257
11148	0.751	0.892	0.093
11149	0.267	0.064	0.168
11150	0.78	0.739	0.856
11151	0.954	0.868	0.786
11152	0.066	0.06	0.059
11153	0.286	0.185	0.948
11154	0.868	0.966	0.687
11155	0.274	0.221	0.439
11157	0.634	0.669	0.801
11158	0.439	0.425	0.541
11160	0.741	0.991	0.812
11161	0.03	0.022	0.006
11163	0.372	0.218	0.923
11164	0.537	0.401	0.281
11165	0.556	0.826	0.765
11166	0.866	0.078	0.912
11169	0.703	0.239	0.398
11170	0.242	0.053	0.698
11171	0.852	0.89	0.381
11172	0.593	0.861	0.687
11173	0.522	0.459	0.498
11174	0.91	0.698	0.656
11175	0.627	0.786	0.391
11176	0.199	0.335	0.769
11177	0.289	0.296	0.298
11179	0.244	0.137	0.713
11180	0.488	0.959	0.966
11182	0.619	0.892	0.755
11183	0.636	0.283	0.243
11184	0.088	0.372	0.988
11185	0.274	0.236	0.758
11186	0.74	0.684	0.077
11187	0.311	0.41	0.777
11188	0.655	0.653	0.486
11189	0.414	0.353	0.008
11190	0.843	0.74	0.414
11193	0.704	0.371	0.735
11196	0.673	0.7	0.962
11197	0.665	0.272	0.337
11198	0.291	0.254	0.029
11201	0.354	0.415	0.586
11202	0.213	0.313	0.405
11203	0.628	0.896	0.513
11205	0.675	0.918	0.611
11206	0.967	0.984	0.638
11208	0.998	0.819	0.421
11209	0.812	0.535	0.593
11210	0.293	0.225	0.738
11211	0.188	0.169	0.395
11212	0.14	0.298	0.205
11213	0.496	0.059	0.683
11214	0.054	0.385	0.932
11216	0.006	0.12	0.209
11220	0.395	0.55	0.415
11221	0.102	0.072	0.416
11225	0.125	0.103	0.953
11226	0.503	0.068	0.471
11229	0.948	0.917	0.703
11230	0.737	0.745	0.624
